system:index,evaporation_from_bare_soil_sum,date,.geo
20131219,-0.001814666,2013-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131220,-0.001762902,2013-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131221,-0.001621744,2013-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131222,-0.001509084,2013-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131223,-0.001113543,2013-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131224,-0.001239285,2013-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131225,-0.001553024,2013-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131226,-0.001452458,2013-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131227,-0.001488376,2013-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131228,-0.001512188,2013-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131229,-0.001421588,2013-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131230,-0.001353899,2013-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131231,-0.001263777,2013-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101,-0.001215408,2014-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140102,-0.001299727,2014-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140103,-0.00135404,2014-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140104,-0.001262332,2014-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140105,-0.001439983,2014-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140106,-0.001559139,2014-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140107,-0.001316773,2014-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140108,-0.001311682,2014-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140109,-0.001329631,2014-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140110,-0.001287493,2014-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140111,-8.90E-04,2014-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140112,-0.001337008,2014-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140113,-0.00123243,2014-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140114,-0.001158125,2014-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140115,-0.001278923,2014-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140116,-0.001213693,2014-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140117,-0.0010852,2014-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140118,-9.69E-04,2014-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140119,-0.001212949,2014-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140120,-9.19E-04,2014-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140121,-0.001108274,2014-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140122,-8.60E-04,2014-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140123,-7.58E-04,2014-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140124,-0.001020562,2014-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140125,-9.57E-04,2014-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140126,-0.00112271,2014-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140127,-0.001027505,2014-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140128,-0.001259841,2014-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140129,-8.78E-04,2014-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140130,-0.001165945,2014-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140131,-0.001115899,2014-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140201,-0.001009959,2014-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202,-0.001087165,2014-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140203,-0.001289182,2014-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140204,-0.001394401,2014-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140205,-0.001412389,2014-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140206,-0.001431866,2014-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140207,-0.001438994,2014-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140208,-0.00143573,2014-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140209,-0.001376832,2014-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140210,-0.001346982,2014-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140211,-0.001266733,2014-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140212,-0.001114664,2014-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140213,-0.001067943,2014-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140214,-5.40E-04,2014-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140215,-7.36E-04,2014-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140216,-7.68E-04,2014-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140217,-0.001015211,2014-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140218,-0.00110903,2014-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140219,-9.11E-04,2014-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140220,-9.94E-04,2014-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140221,-8.53E-04,2014-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140222,-9.56E-04,2014-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140223,-8.92E-04,2014-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140224,-8.89E-04,2014-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140225,-9.19E-04,2014-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140226,-0.00102091,2014-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140227,-9.83E-04,2014-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140228,-8.99E-04,2014-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140301,-4.78E-04,2014-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140302,-5.80E-04,2014-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140303,-4.16E-04,2014-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140304,-2.59E-04,2014-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140305,-0.001091038,2014-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306,-0.001142285,2014-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140307,-0.001114492,2014-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140308,-0.001269599,2014-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140309,-0.001160797,2014-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140310,-0.00115018,2014-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140311,-0.001305112,2014-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140312,-0.001013871,2014-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140313,-0.001295585,2014-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140314,-0.001269192,2014-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140315,-0.001289059,2014-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140316,-0.001216808,2014-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140317,-0.001238086,2014-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140318,-0.001262593,2014-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140319,-0.00139872,2014-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140320,-0.001278805,2014-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140321,-0.001231018,2014-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140322,-0.001156431,2014-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140323,-0.001245143,2014-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140324,-0.001005894,2014-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140325,-0.001210922,2014-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140326,-0.001316915,2014-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140327,-0.001317612,2014-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140328,-0.001329751,2014-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140329,-0.001433515,2014-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140330,-0.001429656,2014-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140331,-0.001070262,2014-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140401,-0.001123884,2014-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140402,-8.88E-04,2014-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140403,-0.001008368,2014-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140404,-0.001119678,2014-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140405,-0.001248512,2014-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140406,-0.001272158,2014-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407,-0.001134684,2014-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140408,-0.001086035,2014-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140409,-8.89E-04,2014-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140410,-0.001014948,2014-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140411,-0.001011512,2014-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140412,-0.001043835,2014-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140413,-8.11E-04,2014-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140414,-7.70E-04,2014-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140415,-9.02E-04,2014-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140416,-8.14E-04,2014-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140417,-9.03E-04,2014-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140418,-9.39E-04,2014-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140419,-9.06E-04,2014-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140420,-0.001173218,2014-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140421,-0.001078015,2014-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140422,-8.64E-04,2014-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140423,-8.91E-04,2014-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140424,-8.74E-04,2014-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140425,-8.96E-04,2014-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140426,-8.35E-04,2014-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140427,-8.57E-04,2014-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140428,-7.75E-04,2014-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140429,-8.49E-04,2014-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140430,-7.98E-04,2014-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140501,-7.89E-04,2014-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140502,-9.27E-04,2014-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140503,-7.88E-04,2014-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140504,-8.04E-04,2014-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140505,-7.04E-04,2014-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140506,-5.67E-04,2014-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140507,-5.09E-04,2014-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140508,-4.40E-04,2014-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140509,-7.22E-07,2014-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140510,-0.003110092,2014-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140511,-0.003859216,2014-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140512,-0.003498799,2014-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140513,-0.003516337,2014-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140514,-0.003002644,2014-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140515,-0.002635101,2014-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140516,-0.002441325,2014-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140517,-0.00217162,2014-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140518,-0.002611624,2014-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140519,-0.002159221,2014-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140520,-0.001980376,2014-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140521,-0.001817873,2014-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140522,-0.001809063,2014-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140523,-0.00187773,2014-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140524,-0.00181229,2014-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140525,-0.001605272,2014-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140526,-0.001198039,2014-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140527,-0.001291348,2014-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140528,-0.001257983,2014-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140529,-0.001177278,2014-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140530,-0.001078531,2014-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140531,-0.001136684,2014-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140601,-0.001213732,2014-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140602,-0.001042406,2014-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140603,-9.55E-04,2014-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140604,-0.001041591,2014-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140605,-0.001006349,2014-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140606,-8.83E-04,2014-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140607,-8.10E-04,2014-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140608,-7.06E-04,2014-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140609,-4.44E-04,2014-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140610,-7.86E-04,2014-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140611,-7.46E-04,2014-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140612,-7.71E-04,2014-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140613,-6.06E-04,2014-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140614,-8.26E-04,2014-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140615,-9.26E-04,2014-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140616,-0.001012478,2014-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140617,-8.72E-04,2014-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140618,-5.80E-04,2014-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140619,-4.76E-04,2014-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140620,-4.05E-04,2014-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140621,-3.61E-04,2014-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140622,-3.49E-04,2014-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140623,-6.73E-04,2014-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140624,-7.20E-04,2014-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140625,-6.56E-04,2014-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140626,-6.01E-04,2014-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140627,-4.59E-04,2014-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140628,-2.29E-04,2014-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140629,-0.00114958,2014-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140630,-0.001326109,2014-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140701,-0.001320798,2014-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140702,-0.001056925,2014-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140703,-8.67E-04,2014-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140704,-6.20E-04,2014-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140705,-5.54E-04,2014-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140706,-5.48E-04,2014-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140707,-0.001047645,2014-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140708,-0.001091023,2014-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140709,-1.94E-04,2014-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140710,-0.001235904,2014-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140711,-9.72E-04,2014-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140712,-8.71E-04,2014-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140713,-4.39E-04,2014-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140714,-6.78E-04,2014-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140715,-1.49E-04,2014-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140716,-0.001885133,2014-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140717,-0.001418647,2014-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140718,-0.00188308,2014-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140719,-0.001139938,2014-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140720,-5.84E-04,2014-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140721,-9.27E-04,2014-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140722,-5.59E-05,2014-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140723,-0.001034579,2014-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140724,-0.001938888,2014-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140725,-0.002532487,2014-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140726,-0.002312263,2014-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140727,-8.52E-04,2014-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140728,-5.74E-06,2014-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140729,-1.44E-04,2014-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140730,-1.69E-04,2014-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140731,-0.0017794,2014-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140801,-0.00202664,2014-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140802,-0.002482253,2014-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140803,-0.002515859,2014-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140804,-0.001367441,2014-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140805,-0.001520022,2014-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140806,-0.002326977,2014-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140807,-0.002375722,2014-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140808,-0.002694218,2014-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140809,-0.002768456,2014-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140810,-0.002910765,2014-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140811,-0.001987536,2014-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140812,-0.002525671,2014-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140813,-0.002671005,2014-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140814,-0.002754965,2014-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140815,-0.00246039,2014-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140816,-0.001712826,2014-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140817,-0.002433777,2014-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140818,-0.002490721,2014-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140819,-0.002542006,2014-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140820,-0.002719295,2014-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140821,-0.002201015,2014-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140822,-0.002631679,2014-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140823,-0.003190671,2014-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140824,-0.002732772,2014-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140825,-0.002207567,2014-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140826,-0.001050824,2014-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140827,-3.78E-04,2014-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140828,-1.52E-06,2014-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140829,-1.91E-04,2014-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140830,-2.41E-06,2014-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140831,-4.53E-05,2014-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140901,-0.001706762,2014-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140902,-0.002737941,2014-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140903,-0.002991056,2014-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140904,-0.002876946,2014-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140905,-0.00272697,2014-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140906,-5.29E-05,2014-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140907,-1.05E-04,2014-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140908,-0.002819923,2014-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140909,-0.002866877,2014-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140910,-0.002164838,2014-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140911,-0.002691144,2014-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140912,-0.00305137,2014-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140913,-0.003251169,2014-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140914,-0.002621905,2014-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140915,-0.002351257,2014-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140916,-0.001378635,2014-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140917,-0.002553861,2014-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140918,-0.002386512,2014-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140919,-0.001597862,2014-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140920,-0.001651091,2014-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140921,-0.002843618,2014-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140922,-0.003899037,2014-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140923,-0.002804405,2014-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140924,-0.002929616,2014-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140925,-0.003606258,2014-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140926,-0.0032819,2014-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140927,-0.002669094,2014-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140928,-0.002898382,2014-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140929,-0.002969182,2014-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140930,-0.002970431,2014-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141001,-0.002962236,2014-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141002,-0.003415914,2014-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141003,-0.003394456,2014-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141004,-0.003104934,2014-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141005,-0.00330652,2014-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141006,-0.003016204,2014-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141007,-0.002481796,2014-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141008,-0.002460988,2014-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141009,-0.002301149,2014-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141010,-0.00268129,2014-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141011,-0.003013004,2014-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141012,-0.003622953,2014-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141013,-0.002981134,2014-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141014,-0.003245335,2014-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141015,-0.002425514,2014-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141016,-0.002433466,2014-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141017,-0.002459687,2014-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141018,-0.002063703,2014-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141019,-0.002196712,2014-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141020,-0.002929256,2014-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141021,-0.00234642,2014-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141022,-0.00188284,2014-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
