system:index,evaporation_from_bare_soil_sum,date,.geo
20130911,-6.04E-04,2013-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130912,-0.001128613,2013-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130913,-0.001724959,2013-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130914,-0.001565515,2013-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130915,-9.79E-04,2013-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130916,-5.55E-04,2013-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130917,-8.03E-04,2013-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130918,-4.36E-04,2013-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130919,-1.82E-04,2013-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130920,-0.001312496,2013-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130921,-0.001575383,2013-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130922,-5.44E-04,2013-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130923,-0.001047921,2013-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130924,-9.83E-04,2013-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130925,-8.90E-04,2013-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130926,-0.001342817,2013-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130927,-0.001522262,2013-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130928,-0.001457924,2013-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130929,-9.97E-04,2013-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130930,-0.001490502,2013-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131001,-0.00218874,2013-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131002,-0.001905255,2013-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131003,-0.001754262,2013-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131004,-7.82E-04,2013-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131005,-0.001565076,2013-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131006,-0.001610274,2013-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131007,-0.001955455,2013-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131008,-0.001962553,2013-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131009,-0.002063507,2013-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131010,-0.002202548,2013-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131011,-0.00149977,2013-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131012,-0.001625373,2013-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131013,-0.00191617,2013-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131014,-0.001779556,2013-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131015,-0.001927012,2013-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131016,-0.001682931,2013-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131017,-0.001767322,2013-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131018,-0.002275247,2013-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131019,-0.0027498,2013-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131020,-0.002251853,2013-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131021,-0.002473284,2013-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131022,-0.002694085,2013-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131023,-0.002062552,2013-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131024,-0.002070671,2013-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131025,-0.00172387,2013-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131026,-0.001481573,2013-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131027,-0.001556898,2013-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131028,-0.001779244,2013-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131029,-0.002372851,2013-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131030,-0.002441556,2013-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131031,-0.002490238,2013-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131101,-0.002457338,2013-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131102,-0.001869031,2013-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131103,-0.001765837,2013-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131104,-0.001795227,2013-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131105,-0.002152885,2013-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131106,-0.001737287,2013-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131107,-0.001698779,2013-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131108,-0.00163284,2013-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131109,-0.001647399,2013-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131110,-0.00191594,2013-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131111,-0.001836437,2013-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131112,-0.001781935,2013-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131113,-0.001813855,2013-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131114,-0.001725516,2013-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131115,-0.001681138,2013-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131116,-0.001685443,2013-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117,-0.001587588,2013-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131118,-0.001519124,2013-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131119,-0.001654043,2013-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131120,-0.001633299,2013-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131121,-0.001578919,2013-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131122,-0.001507023,2013-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131123,-0.001365002,2013-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131124,-0.001096508,2013-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131125,-0.001151164,2013-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131126,-0.001075657,2013-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131127,-0.001090192,2013-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131128,-0.001518084,2013-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131129,-0.001193501,2013-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131130,-6.24E-04,2013-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131201,-9.10E-04,2013-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131202,-8.91E-04,2013-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131203,-9.17E-04,2013-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131204,-8.65E-04,2013-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131205,-0.001277471,2013-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131206,-0.001224477,2013-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131207,-0.001188033,2013-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131208,-0.001196514,2013-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131209,-0.001197078,2013-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131210,-0.001146444,2013-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131211,-0.001118543,2013-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131212,-0.00106879,2013-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131213,-0.001071482,2013-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131214,-0.00106751,2013-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131215,-0.001116488,2013-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131216,-0.001069331,2013-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131217,-0.001009441,2013-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131218,-0.001000784,2013-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219,-0.00104234,2013-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131220,-0.001016312,2013-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131221,-9.71E-04,2013-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131222,-9.22E-04,2013-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131223,-8.66E-04,2013-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131224,-8.53E-04,2013-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131225,-8.71E-04,2013-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131226,-8.79E-04,2013-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131227,-8.79E-04,2013-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131228,-8.72E-04,2013-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131229,-8.78E-04,2013-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131230,-7.40E-04,2013-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131231,-8.19E-04,2013-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101,-8.17E-04,2014-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140102,-8.16E-04,2014-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140103,-8.42E-04,2014-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140104,-8.80E-04,2014-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140105,-8.32E-04,2014-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140106,-8.57E-04,2014-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140107,-8.33E-04,2014-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140108,-8.61E-04,2014-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140109,-8.60E-04,2014-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140110,-8.44E-04,2014-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140111,-8.39E-04,2014-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140112,-7.92E-04,2014-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140113,-7.98E-04,2014-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140114,-7.50E-04,2014-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140115,-7.81E-04,2014-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140116,-8.16E-04,2014-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140117,-7.24E-04,2014-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140118,-7.81E-04,2014-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140119,-7.52E-04,2014-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140120,-7.20E-04,2014-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140121,-4.95E-04,2014-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140122,-6.70E-04,2014-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140123,-7.38E-04,2014-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140124,-5.49E-04,2014-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140125,-7.41E-04,2014-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140126,-6.28E-04,2014-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140127,-7.91E-04,2014-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140128,-8.07E-04,2014-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140129,-8.21E-04,2014-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140130,-7.43E-04,2014-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140131,-7.36E-04,2014-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140201,-7.67E-04,2014-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202,-7.54E-04,2014-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140203,-8.49E-04,2014-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140204,-8.56E-04,2014-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140205,-8.72E-04,2014-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140206,-8.56E-04,2014-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140207,-9.06E-04,2014-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140208,-8.61E-04,2014-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140209,-8.20E-04,2014-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140210,-7.81E-04,2014-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140211,-7.73E-04,2014-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140212,-7.73E-04,2014-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140213,-5.03E-04,2014-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140214,-4.69E-04,2014-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140215,-4.84E-04,2014-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140216,-6.72E-04,2014-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140217,-6.90E-04,2014-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140218,-7.63E-04,2014-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140219,-7.97E-04,2014-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140220,-8.24E-04,2014-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140221,-5.39E-04,2014-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140222,-6.42E-04,2014-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140223,-7.76E-04,2014-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140224,-7.17E-04,2014-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140225,-8.16E-04,2014-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140226,-6.42E-04,2014-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140227,-5.86E-04,2014-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140228,-6.49E-04,2014-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140301,-8.11E-04,2014-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140302,-7.83E-04,2014-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140303,-5.92E-04,2014-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140304,-7.48E-04,2014-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140305,-6.03E-04,2014-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306,-7.74E-04,2014-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140307,-8.02E-04,2014-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140308,-7.36E-04,2014-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140309,-5.79E-04,2014-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140310,-8.92E-04,2014-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140311,-0.001039073,2014-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140312,-9.05E-04,2014-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140313,-8.35E-04,2014-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140314,-9.85E-04,2014-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140315,-9.41E-04,2014-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140316,-9.14E-04,2014-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140317,-7.92E-04,2014-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140318,-8.86E-04,2014-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140319,-8.68E-04,2014-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140320,-9.38E-04,2014-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140321,-9.58E-04,2014-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140322,-8.96E-04,2014-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140323,-9.72E-04,2014-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140324,-8.27E-04,2014-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140325,-9.15E-04,2014-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140326,-9.38E-04,2014-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140327,-8.96E-04,2014-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140328,-9.37E-04,2014-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140329,-9.54E-04,2014-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140330,-9.31E-04,2014-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140331,-8.91E-04,2014-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140401,-8.66E-04,2014-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140402,-8.40E-04,2014-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140403,-8.77E-04,2014-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140404,-8.60E-04,2014-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140405,-8.91E-04,2014-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140406,-7.49E-04,2014-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407,-7.27E-04,2014-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140408,-6.80E-04,2014-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140409,-7.48E-04,2014-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140410,-8.10E-04,2014-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140411,-8.04E-04,2014-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140412,-8.12E-04,2014-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140413,-8.12E-04,2014-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140414,-8.16E-04,2014-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140415,-7.75E-04,2014-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140416,-6.59E-04,2014-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140417,-6.27E-04,2014-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140418,-6.04E-04,2014-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140419,-7.77E-04,2014-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140420,-7.98E-04,2014-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140421,-8.79E-04,2014-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140422,-9.01E-04,2014-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140423,-8.09E-04,2014-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140424,-8.30E-04,2014-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140425,-8.34E-04,2014-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140426,-8.30E-04,2014-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140427,-7.47E-04,2014-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140428,-6.76E-04,2014-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140429,-7.62E-04,2014-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140430,-6.72E-04,2014-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140501,-7.02E-04,2014-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140502,-7.97E-04,2014-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140503,-6.65E-04,2014-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140504,-8.93E-04,2014-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140505,-8.06E-04,2014-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140506,-6.57E-04,2014-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140507,-6.07E-04,2014-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140508,-5.69E-04,2014-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140509,-4.33E-04,2014-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140510,-7.58E-04,2014-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140511,-7.60E-04,2014-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140512,-7.02E-04,2014-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140513,-6.54E-04,2014-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140514,-5.82E-04,2014-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140515,-5.97E-04,2014-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140516,-6.00E-04,2014-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140517,-5.90E-04,2014-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140518,-4.79E-04,2014-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140519,-5.52E-04,2014-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140520,-6.19E-04,2014-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140521,-8.13E-04,2014-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140522,-7.94E-04,2014-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140523,-7.78E-04,2014-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140524,-7.80E-04,2014-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140525,-7.23E-04,2014-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140526,-6.56E-04,2014-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140527,-4.46E-04,2014-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140528,-0.001069219,2014-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140529,-9.40E-04,2014-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140530,-9.65E-04,2014-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140531,-9.99E-04,2014-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140601,-8.82E-04,2014-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140602,-7.55E-04,2014-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140603,-5.40E-04,2014-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140604,-8.49E-04,2014-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140605,-7.47E-04,2014-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140606,-9.73E-04,2014-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140607,-0.00106605,2014-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140608,-0.001031282,2014-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140609,-6.60E-04,2014-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140610,-9.43E-04,2014-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140611,-0.001192398,2014-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140612,-8.66E-04,2014-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140613,-7.43E-04,2014-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140614,-5.91E-04,2014-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140615,-4.48E-04,2014-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140616,-4.20E-04,2014-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140617,-5.71E-04,2014-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140618,-5.52E-04,2014-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140619,-3.66E-04,2014-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140620,-5.26E-04,2014-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140621,-6.31E-04,2014-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140622,-6.11E-04,2014-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140623,-5.16E-04,2014-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140624,-6.48E-04,2014-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140625,-5.84E-04,2014-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140626,-8.70E-04,2014-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140627,-9.51E-04,2014-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140628,-7.11E-04,2014-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140629,-8.05E-04,2014-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140630,-6.23E-04,2014-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140701,-4.90E-04,2014-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140702,-5.38E-04,2014-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140703,-2.47E-04,2014-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140704,-3.14E-04,2014-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140705,-5.37E-04,2014-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140706,-5.48E-04,2014-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140707,-5.34E-04,2014-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140708,-3.80E-04,2014-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140709,-1.70E-04,2014-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140710,-2.25E-04,2014-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140711,-2.48E-04,2014-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140712,-1.32E-04,2014-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
