system:index,evaporation_from_bare_soil_sum,date,.geo
20130217,-6.65E-04,2013-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130218,-9.24E-04,2013-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130219,-0.001725501,2013-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130220,-0.001748878,2013-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130221,-0.001743395,2013-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130222,-0.001559737,2013-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130223,-0.001547447,2013-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130224,-0.001496269,2013-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130225,-0.001394113,2013-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130226,-0.001291492,2013-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130227,-0.001295027,2013-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130228,-0.001212663,2013-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130301,-0.001214889,2013-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130302,-0.001150468,2013-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130303,-0.001127101,2013-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130304,-0.001099613,2013-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130305,-7.53E-04,2013-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130306,-4.14E-04,2013-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130307,-5.16E-04,2013-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130308,-0.001234469,2013-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130309,-0.001383806,2013-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130310,-0.001350294,2013-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130311,-0.001208324,2013-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130312,-0.001155241,2013-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130313,-0.001206732,2013-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130314,-0.001074163,2013-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130315,-9.75E-04,2013-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130316,-9.20E-04,2013-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130317,-9.41E-04,2013-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130318,-9.90E-04,2013-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130319,-0.001017438,2013-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130320,-9.91E-04,2013-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130321,-9.78E-04,2013-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130322,-9.57E-04,2013-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130323,-8.73E-04,2013-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130324,-9.49E-04,2013-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130325,-8.70E-04,2013-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130326,-7.87E-04,2013-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130327,-7.51E-04,2013-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130328,-8.59E-04,2013-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130329,-7.41E-04,2013-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130330,-8.34E-04,2013-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130331,-7.76E-04,2013-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130401,-6.16E-04,2013-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130402,-0.001076908,2013-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130403,-0.001201788,2013-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130404,-0.001269823,2013-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130405,-0.001088612,2013-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130406,-9.33E-04,2013-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130407,-9.90E-04,2013-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130408,-7.75E-04,2013-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130409,-6.44E-04,2013-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130410,-7.67E-04,2013-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130411,-7.71E-04,2013-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130412,-7.66E-04,2013-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130413,-7.38E-04,2013-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130414,-7.38E-04,2013-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130415,-5.77E-04,2013-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130416,-6.70E-04,2013-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130417,-7.45E-04,2013-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130418,-7.07E-04,2013-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130419,-5.79E-04,2013-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130420,-5.95E-04,2013-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130421,-6.61E-04,2013-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130422,-5.29E-04,2013-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130423,-4.95E-04,2013-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130424,-4.74E-04,2013-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130425,-5.37E-04,2013-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130426,-0.001544768,2013-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130427,-0.001363212,2013-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130428,-0.001113931,2013-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130429,-0.001046551,2013-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130430,-0.001052541,2013-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130501,-9.16E-04,2013-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130502,-6.92E-04,2013-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130503,-5.56E-04,2013-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130504,-5.02E-04,2013-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130505,-6.71E-04,2013-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130506,-9.98E-04,2013-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130507,-8.88E-04,2013-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130508,-7.05E-04,2013-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130509,-8.31E-04,2013-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130510,-0.00113132,2013-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130511,-9.20E-04,2013-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130512,-0.001118209,2013-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130513,-0.001254931,2013-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130514,-0.001215152,2013-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130515,-0.001079885,2013-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130516,-8.78E-04,2013-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130517,-8.66E-04,2013-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130518,-6.64E-04,2013-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130519,-0.001299824,2013-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130520,-0.002462842,2013-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130521,-0.003630535,2013-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130522,-0.003466756,2013-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130523,-0.003406037,2013-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130524,-0.003975866,2013-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130525,-0.002930534,2013-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130526,-0.002298599,2013-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130527,-0.002107592,2013-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130528,-0.001370152,2013-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130529,-0.001496328,2013-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130530,-0.001985212,2013-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130531,-0.001639091,2013-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130601,-4.31E-04,2013-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130602,-6.56E-04,2013-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130603,-0.001196737,2013-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130604,-0.00283597,2013-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130605,-0.002326773,2013-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130606,-0.001723384,2013-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130607,-0.00205234,2013-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130608,-0.001969894,2013-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130609,-0.002605953,2013-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130610,-0.001652346,2013-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130611,-0.001050597,2013-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130612,-6.20E-04,2013-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130613,-0.002290226,2013-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130614,-0.001364086,2013-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130615,-0.001930334,2013-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130616,-0.001918719,2013-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130617,-9.66E-04,2013-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130618,-7.31E-04,2013-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130619,-0.001155629,2013-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130620,-9.19E-04,2013-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130621,-0.001192247,2013-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130622,-0.00100115,2013-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130623,-0.001399897,2013-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130624,-0.001359586,2013-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130625,-8.75E-04,2013-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130626,-0.001374748,2013-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130627,-9.66E-04,2013-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130628,-0.002363553,2013-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130629,-0.002007741,2013-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130630,-0.002035196,2013-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130701,-0.002299961,2013-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130702,-0.001427358,2013-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130703,-0.001570178,2013-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130704,-0.001357768,2013-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130705,-0.001885218,2013-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130706,-0.002033872,2013-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130707,-0.001404061,2013-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130708,-0.001580746,2013-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130709,-0.001489745,2013-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130710,-0.001556016,2013-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130711,-7.97E-04,2013-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130712,-4.65E-04,2013-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130713,-0.001557838,2013-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130714,-0.001875048,2013-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130715,-0.001567449,2013-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130716,-0.001537275,2013-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130717,-0.001549484,2013-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130718,-0.001280474,2013-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130719,-2.09E-04,2013-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130720,-0.001275814,2013-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130721,-7.80E-04,2013-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130722,-8.80E-04,2013-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130723,-0.001373461,2013-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130724,-5.68E-04,2013-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130725,-0.001253693,2013-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130726,-0.001349809,2013-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130727,-0.00152791,2013-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130728,-0.001202477,2013-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130729,-0.002201757,2013-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130730,-0.001888452,2013-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130731,-0.002033307,2013-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130801,-0.001541095,2013-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130802,-0.002113532,2013-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130803,-0.001641599,2013-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130804,-0.001560632,2013-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130805,-0.001063533,2013-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130806,-0.001456753,2013-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130807,-0.002185872,2013-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130808,-0.002074201,2013-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130809,-0.001955956,2013-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130810,-0.001706963,2013-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130811,-0.001860609,2013-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130812,-0.001788985,2013-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130813,-0.001444962,2013-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130814,-0.001487291,2013-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130815,-8.98E-04,2013-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130816,-1.80E-04,2013-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130817,-0.001199115,2013-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130818,-6.89E-04,2013-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130819,-0.001240952,2013-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130820,-0.001510611,2013-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130821,-0.002160171,2013-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130822,-0.002407537,2013-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130823,-0.002324368,2013-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130824,-0.002193969,2013-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130825,-0.002541999,2013-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130826,-0.002723571,2013-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130827,-0.003169488,2013-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130828,-0.002835293,2013-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130829,-0.002686003,2013-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130830,-0.002675637,2013-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130831,-0.002091864,2013-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130901,-0.002626275,2013-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130902,-0.002519525,2013-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130903,-0.002262658,2013-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130904,-0.002049298,2013-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130905,-0.002206238,2013-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130906,-0.002243471,2013-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130907,-0.001395099,2013-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130908,-6.62E-04,2013-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130909,-0.00117604,2013-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130910,-0.001458921,2013-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130911,-0.001036053,2013-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130912,-5.60E-04,2013-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130913,-0.001214191,2013-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130914,-0.002009066,2013-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130915,-0.002020155,2013-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130916,-0.001631373,2013-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130917,-7.74E-04,2013-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130918,-5.27E-04,2013-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130919,-0.00215186,2013-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130920,-0.001120034,2013-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130921,-0.0021014,2013-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130922,-0.00334331,2013-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130923,-0.003828854,2013-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130924,-0.003034602,2013-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130925,-0.002866007,2013-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130926,-0.003837239,2013-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130927,-0.003765998,2013-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130928,-0.003104643,2013-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130929,-0.003038094,2013-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130930,-0.001711149,2013-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131001,-0.00248069,2013-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131002,-0.002549986,2013-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131003,-0.002681872,2013-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131004,-0.003645995,2013-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131005,-0.002168527,2013-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131006,-0.001806878,2013-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131007,-0.002544835,2013-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131008,-0.001731887,2013-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131009,-0.001335425,2013-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131010,-0.002764321,2013-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131011,-0.002989265,2013-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131012,-0.003165194,2013-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131013,-0.00231789,2013-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131014,-0.002335897,2013-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131015,-0.002286639,2013-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131016,-0.001458355,2013-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131017,-0.002533221,2013-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131018,-0.002779946,2013-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131019,-0.002602946,2013-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131020,-0.001345874,2013-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131021,-0.001426643,2013-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131022,-3.04E-04,2013-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131023,-8.64E-04,2013-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131024,-7.82E-04,2013-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131025,-0.001026076,2013-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131026,-0.002196827,2013-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131027,-0.002761894,2013-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131028,-0.001565234,2013-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131029,-0.002331367,2013-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131030,-0.002452189,2013-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131031,-0.002661257,2013-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131101,-0.002762466,2013-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131102,-0.002073265,2013-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131103,-0.002031411,2013-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131104,-0.002008673,2013-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131105,-0.002751191,2013-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131106,-0.0030104,2013-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131107,-0.003345293,2013-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131108,-0.003064776,2013-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131109,-0.003347628,2013-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131110,-0.002919578,2013-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131111,-0.002937361,2013-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131112,-0.002636369,2013-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131113,-0.002651405,2013-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131114,-0.002646984,2013-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131115,-0.003069671,2013-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131116,-0.001007877,2013-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117,-0.001230093,2013-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131118,-0.001447045,2013-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131119,-0.002976854,2013-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131120,-0.002980234,2013-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131121,-0.003017777,2013-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131122,-0.002908584,2013-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131123,-0.00220114,2013-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131124,-0.001876101,2013-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131125,-0.001600875,2013-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131126,-0.002439895,2013-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131127,-0.002425396,2013-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131128,-0.001634899,2013-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131129,-0.001583418,2013-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131130,-0.002402661,2013-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131201,-0.001493355,2013-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131202,-0.001126653,2013-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131203,-0.001818313,2013-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131204,-0.002436417,2013-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131205,-0.002460498,2013-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131206,-0.002443226,2013-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131207,-0.002199335,2013-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131208,-0.001868805,2013-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131209,-0.002299601,2013-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131210,-0.002483398,2013-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131211,-0.002313402,2013-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131212,-0.001122613,2013-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131213,-0.001157749,2013-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131214,-0.001339228,2013-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131215,-0.002134969,2013-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131216,-0.002061055,2013-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131217,-0.001749199,2013-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131218,-0.001616354,2013-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219,-0.00169494,2013-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131220,-0.001816896,2013-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131221,-0.001764011,2013-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
