system:index,Albedo_BSA_shortwave,date,.geo
2013_08_22,0.13602852368908813,2013-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_23,0.13510120759363461,2013-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_24,0.13281543092120712,2013-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_25,0.1265330826343819,2013-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_26,0.1268561578900586,2013-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_27,0.12655975990340915,2013-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_28,0.12648637935194668,2013-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_29,0.12635851004608628,2013-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_30,0.12612489616552208,2013-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_31,0.12594511204755596,2013-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_01,0.12602267176553267,2013-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_02,0.12610608395814807,2013-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_03,0.1262081160801533,2013-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_04,0.12630988678309032,2013-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_05,0.12515552217768586,2013-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_06,0.12518237764468199,2013-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_07,0.12446020086763784,2013-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_08,0.12273291883494157,2013-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_09,0.12240952695350851,2013-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_10,0.12200043164898496,2013-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_11,0.12151014623820384,2013-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_12,0.1206981209519117,2013-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_13,0.12060506553798679,2013-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_14,0.11867393760063426,2013-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_15,0.11745344785689794,2013-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_16,0.11730245689480978,2013-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_17,0.11624097580770508,2013-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_18,0.11634445198414274,2013-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_19,0.11746704241192414,2013-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_20,0.11751288115357716,2013-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_21,0.12062548340770333,2013-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_22,0.120548844,2013-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_23,0.12003169958606166,2013-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_24,0.12390309383211295,2013-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_25,0.12538821828871638,2013-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_26,0.12614135157295125,2013-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_27,0.1262347316808393,2013-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_28,0.12627781762027696,2013-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_29,0.1264626017630621,2013-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_30,0.12418569980726799,2013-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_01,0.12442921991885347,2013-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_02,0.12435949225015762,2013-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_03,0.12399405139748458,2013-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_04,0.12406359750313968,2013-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_05,0.12359655007376211,2013-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_06,0.12364837017416663,2013-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_07,0.12282749148811602,2013-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_08,0.12291779792538908,2013-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_09,0.12286739267820877,2013-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_10,0.1226892224650642,2013-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_11,0.12200373231094169,2013-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_12,0.11955681783124189,2013-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_13,0.11978855606412733,2013-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_14,0.11983048050818887,2013-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_15,0.12019194335484763,2013-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_16,0.12016738327442279,2013-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_17,0.12008857635365959,2013-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_18,0.120098168,2013-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_19,0.11987931336842272,2013-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_20,0.12001770616071016,2013-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_21,0.11993966058956244,2013-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_22,0.12021621271242414,2013-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_23,0.120302198,2013-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_24,0.12130042997412152,2013-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_25,0.12486943109538669,2013-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_26,0.1250964765527636,2013-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_27,0.12503012616624407,2013-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
