system:index,Albedo_BSA_shortwave,date,.geo
2010_11_22,0.14234839869816004,2010-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_23,0.14343863298249546,2010-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_24,0.14360845348497708,2010-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_25,0.14385001034565703,2010-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_26,0.14401064763811475,2010-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_27,0.1443380898781555,2010-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_28,0.14714664611890707,2010-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_29,0.14793629011650855,2010-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_30,0.14857749096179074,2010-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_01,0.14796369452985803,2010-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_02,0.14803621563657685,2010-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_03,0.14836434034061383,2010-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_04,0.14868115068315418,2010-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_05,0.14893305346104238,2010-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_06,0.14830243821059705,2010-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_07,0.14831883281347163,2010-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_08,0.14850275254959677,2010-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_09,0.14892080438343805,2010-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_10,0.14884339657187953,2010-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_11,0.14789270968202367,2010-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_12,0.1431240708818866,2010-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_13,0.1426445134036366,2010-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_14,0.1393792706802397,2010-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_15,0.14233017495195932,2010-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_16,0.14207515524272726,2010-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_17,0.14208555260310712,2010-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_18,0.14158624605949816,2010-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_19,0.14193635631278523,2010-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_20,0.14193035336691132,2010-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_21,0.1419847116638817,2010-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_22,0.14202766289945432,2010-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_23,0.1422683308423919,2010-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_24,0.14228502941582738,2010-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_25,0.1422890842966658,2010-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_26,0.14228561252922214,2010-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_27,0.142295854,2010-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_28,0.1423154607582618,2010-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_29,0.14228986835990737,2010-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_30,0.1433752343667289,2010-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_31,0.1431223174541082,2010-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_01,0.1428116077243681,2011-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_02,0.14280957669555858,2011-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_03,0.1428850997482739,2011-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_04,0.14362106062046784,2011-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_05,0.1437289972559494,2011-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_06,0.14446422153272176,2011-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_07,0.14513206054845076,2011-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_08,0.14522837491256646,2011-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_09,0.14553312767903487,2011-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_10,0.14564329680578142,2011-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_11,0.1455384633319576,2011-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_12,0.1455395394300259,2011-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_13,0.1451970927417176,2011-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_14,0.14534812131212133,2011-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_15,0.14516523844539622,2011-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_16,0.14536736373908146,2011-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_17,0.1455122531700048,2011-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_18,0.145408727,2011-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_19,0.14545403985149774,2011-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_20,0.14534007389206643,2011-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_21,0.14535202575461298,2011-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_22,0.14517160356547107,2011-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_23,0.14514714385637623,2011-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_24,0.1451583532112554,2011-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_25,0.14526394533421746,2011-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_26,0.14529877324820112,2011-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_27,0.1453174650716493,2011-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_28,0.14533681331491896,2011-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_29,0.1455432573488521,2011-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_30,0.14553444948616212,2011-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_31,0.145467864,2011-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_01,0.14525973241027965,2011-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_02,0.1454054916871418,2011-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_03,0.14555134063884262,2011-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_04,0.145532075,2011-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_05,0.14590280861595792,2011-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_06,0.1458253492834973,2011-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_07,0.14595030220420677,2011-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_08,0.1459163279946907,2011-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_09,0.14598852162060302,2011-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_10,0.14578569198078942,2011-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_11,0.14585588609003317,2011-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_12,0.14585806658865869,2011-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_13,0.14581859866621624,2011-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_14,0.1456562834253383,2011-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_15,0.14565033057435878,2011-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_16,0.14605086753336188,2011-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_17,0.14625379747744047,2011-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_18,0.14612926498352447,2011-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_19,0.14618069962599434,2011-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_20,0.14570760859421483,2011-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_21,0.14410661292290824,2011-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_22,0.14376230411405283,2011-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_23,0.143138852,2011-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_24,0.1432709130456624,2011-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_25,0.14347650624896754,2011-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_26,0.1436755077062226,2011-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_27,0.14382068943238788,2011-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_28,0.14398278393142946,2011-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_01,0.14386769488094245,2011-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_02,0.1438994494016634,2011-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_03,0.14388499350336967,2011-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_04,0.1434970765166572,2011-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_05,0.14394957036101053,2011-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_06,0.1442888667150016,2011-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_07,0.14444724449581034,2011-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_08,0.1445171065949756,2011-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_09,0.14475592413659333,2011-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_10,0.14439264229772428,2011-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_11,0.14486167203864853,2011-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_12,0.1451075138367435,2011-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_13,0.14548003811834542,2011-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_14,0.14564012081577524,2011-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_15,0.14563198567152102,2011-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_16,0.14578558430184457,2011-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_17,0.14574643403228857,2011-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_18,0.14581367773845422,2011-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_19,0.1458709055081359,2011-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_20,0.14642367895881528,2011-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_21,0.1460030652606179,2011-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_22,0.1456825229894538,2011-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_23,0.1451784886183347,2011-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_24,0.14515744635793837,2011-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_25,0.14485446652261547,2011-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_26,0.14486963848588985,2011-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_27,0.14443284423163844,2011-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_28,0.14431234431419246,2011-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_29,0.14325586670782303,2011-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_30,0.1439772833320166,2011-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_31,0.14443648736925932,2011-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_01,0.14451767908803065,2011-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_02,0.1435353258723782,2011-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_03,0.1434752930661934,2011-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_04,0.14339674845480685,2011-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_05,0.14372149199945375,2011-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_06,0.14482270302864916,2011-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_07,0.1448955568078215,2011-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_08,0.1452876948091563,2011-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_09,0.14536733056718013,2011-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_10,0.14516028549277404,2011-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_11,0.14453034023275627,2011-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_12,0.14435319770572028,2011-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_13,0.14407810671701207,2011-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_14,0.14373884087205518,2011-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_15,0.14370895996496788,2011-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_16,0.14423420609230714,2011-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_17,0.1436569476032889,2011-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_18,0.14337042605160885,2011-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_19,0.14313106742737589,2011-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_20,0.1425806371722066,2011-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_21,0.1427021779861161,2011-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_22,0.14036581229406367,2011-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_23,0.14036785819400818,2011-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_24,0.14051433924610318,2011-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_25,0.14077968349568845,2011-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_26,0.1408484741893563,2011-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_27,0.14147902773091717,2011-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_28,0.14205959850110875,2011-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_29,0.14338476378828807,2011-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_04_30,0.14675085604760732,2011-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_01,0.14901592392123578,2011-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_02,0.1491477731994278,2011-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_03,0.1496511561129325,2011-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_04,0.14902109609986752,2011-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_05,0.14908149680911276,2011-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_06,0.14927499407765718,2011-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_07,0.14941237266964696,2011-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_08,0.15057973805302066,2011-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_09,0.15032525860893114,2011-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_10,0.15077710279031983,2011-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_11,0.15067539105403266,2011-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_12,0.1506043929420035,2011-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_13,0.15012824061111205,2011-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_14,0.15063277890641222,2011-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_15,0.15091858574474293,2011-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_16,0.15154990021751052,2011-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_17,0.15022566455855188,2011-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_18,0.1498913376697026,2011-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_19,0.14972512869111915,2011-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_20,0.14944754535599072,2011-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_21,0.14949223545628718,2011-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_22,0.14961664532558397,2011-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_23,0.14967926059885453,2011-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_24,0.147521807,2011-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_25,0.1477014000975259,2011-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_26,0.1477167927442808,2011-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_27,0.14763463988824616,2011-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_28,0.14759128137193625,2011-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_29,0.1475332967560521,2011-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_30,0.14747816300671038,2011-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_05_31,0.14632242633514905,2011-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_01,0.14595822398564465,2011-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_02,0.14606372641464893,2011-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_03,0.1471635491381867,2011-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_04,0.1471982357628655,2011-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_05,0.15002453583740263,2011-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_06,0.15016852090254504,2011-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_07,0.15016459374098737,2011-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_08,0.15030533300530224,2011-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_09,0.16166142799759006,2011-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_10,0.16352257872846138,2011-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_11,0.16359837344028552,2011-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_12,0.16381737876995892,2011-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_13,0.16380795387344796,2011-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_14,0.15918430219157767,2011-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_15,0.15916300352537233,2011-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_16,0.15917761381331316,2011-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_17,0.1590296850019451,2011-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_18,0.15898551200082775,2011-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_19,0.15903553427122388,2011-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_20,0.15898209732736754,2011-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_21,0.15916010634513042,2011-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_22,0.15916406517843898,2011-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_23,0.15749686858382517,2011-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_24,0.1575140171227128,2011-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_25,0.15752658798310976,2011-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_26,0.15749357140132006,2011-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_27,0.15750898159805676,2011-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_28,0.15752377182607807,2011-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_29,0.15753078542087925,2011-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_06_30,0.15939569765453798,2011-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_01,0.15938694685795127,2011-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_02,0.15997295155399352,2011-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_03,0.15999186920694666,2011-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_04,0.16001468576618766,2011-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_05,0.16002879154309974,2011-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_06,0.16001314277585058,2011-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_07,0.1600076492925225,2011-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_08,0.16002224751315924,2011-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_09,0.16688899371069188,2011-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_10,0.1668088050314466,2011-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_11,0.1668088050314466,2011-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_12,0.1668088050314466,2011-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_13,0.1668088050314466,2011-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_14,0.1668088050314466,2011-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_15,0.1668088050314466,2011-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_16,0.16751269649334952,2011-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_17,0.16751269649334952,2011-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_18,0.16187026591458498,2011-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_19,0.18052707006369423,2011-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_20,0.18052707006369423,2011-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_21,0.18052707006369423,2011-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_22,0.18038057324840764,2011-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_23,0.18038057324840764,2011-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_24,0.1796703821656051,2011-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_25,0.17952388535031846,2011-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_26,0.17952388535031846,2011-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_27,0.17952388535031846,2011-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_28,0.1796703821656051,2011-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_29,0.1796703821656051,2011-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_30,0.1796703821656051,2011-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_07_31,0.1796703821656051,2011-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_01,,2011-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_02,,2011-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_03,0.138,2011-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_04,0.138,2011-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_05,0.138,2011-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_06,0.137,2011-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_07,0.137,2011-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_08,0.1583169198926102,2011-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_09,0.15829733175348334,2011-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_10,0.15828774766397186,2011-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_11,0.15831597498237665,2011-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_12,0.15839002294781998,2011-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_13,0.15842142996415345,2011-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_14,0.1584743749343813,2011-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_15,0.15854773296536848,2011-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_16,0.1585419885110916,2011-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_17,0.1585351341622547,2011-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_18,0.15852471015253564,2011-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_19,0.16061735883352435,2011-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_20,0.16061735883352435,2011-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_21,0.16053430160692214,2011-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_22,0.16053646477132266,2011-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_23,0.1605377008652658,2011-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_24,,2011-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_25,,2011-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_26,,2011-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_27,,2011-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_28,,2011-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_08_29,,2011-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
