system:index,LST_Celsius,date,.geo
gf_Day2003_092,378.3607841358665,2003-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_093,430.7619943900587,2003-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_094,378.29000572158236,2003-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_095,398.5276275668624,2003-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_096,378.50199208747057,2003-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_097,435.8263238136437,2003-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_098,386.18796967561417,2003-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_099,381.5074921328243,2003-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_100,376.52710250703007,2003-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_101,368.3224373242532,2003-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_102,442.28077967024194,2003-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_103,369.1050224327887,2003-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_104,458.36440024560966,2003-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_105,441.9117672711544,2003-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_106,411.1095787659523,2003-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_107,439.9309293384596,2003-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_108,404.46030477891685,2003-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_109,453.63993455068095,2003-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_110,411.87341522638656,2003-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_111,428.81570051005843,2003-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_112,403.34282394970614,2003-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_113,449.93757718902896,2003-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_114,414.3063244416226,2003-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_115,431.6508090456821,2003-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_116,490.3204051159312,2003-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_117,410.1130553249093,2003-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_118,434.65532002484,2003-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_119,391.26787471130444,2003-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_120,396.91934139006554,2003-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_121,384.86416300927306,2003-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_122,414.31579296245445,2003-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_123,419.99679207630675,2003-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_124,397.88371407439456,2003-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_125,433.8458993001526,2003-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_126,380.32958058011246,2003-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_127,364.403177920275,2003-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_128,383.30498300969157,2003-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_129,394.8880000279101,2003-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_130,394.048453777291,2003-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_131,365.5860278264269,2003-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_132,371.02286888505853,2003-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_133,361.78990280287763,2003-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_134,347.8120250912314,2003-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_135,375.44112875653246,2003-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_136,381.0443911050324,2003-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_137,355.49149612397724,2003-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
