Date,DPT,AP,WS,WSD,AT,Albedo,evaporation_from_bare_soil_sum,evaporation_from_vegetation_transpiration_sum,NDVI,precipitation,surface_net_solar_radiation_sum,surface_thermal_radiation_downwards_sum,volumetric_soil_water_layer_1,LST
2012-05-29,13.802565811593468,942.6483135088996,4.081029717078489,115.47614067329532,307.5244023347317,0.1496389008055675,-0.000436,-0.000318,0.2038271864083467,0.0,18894946.52848036,35900000.0,0.119424229,36.51802743992257
2012-05-30,11.13287754214889,941.0371629230348,4.034227884573595,111.1499263438883,307.9576981690449,0.1489279147955705,-0.000442,-0.000337,0.1858846798291305,0.0,18347760.68273678,35700000.0,0.119312018,38.27303354235933
2012-05-31,10.895280721940026,940.364155481576,4.131748988601764,99.83509525749936,307.6254219771147,0.1484772350703601,-0.000455,-0.000325,0.180147036702356,0.0,19588605.05575232,35200000.0,0.119180904,44.82256639030343
2012-06-01,11.271743801240063,941.5611268778714,4.794951584343233,95.96022668730724,306.3636164940276,0.1481394684261884,-0.000396,-0.000376,0.1319544261651328,0.0,19016649.126880288,34800000.0,0.11910278,38.33624005723666
2012-06-02,8.448456038473921,941.514475962391,4.512411988650451,104.08792073555156,307.0134552554895,0.1480505824574724,-0.000487,-0.000375,0.1127774862989051,0.0,21532750.755114794,33800000.0,0.119031166,46.18653886620931
2012-06-03,12.086132756728771,941.3279883645312,4.644501579156506,98.26940221335224,306.3572502570166,0.1478585019810673,-0.00043,-0.000325,0.2002900570804265,0.0,21505901.441518392,34400000.0,0.118979449,41.21717099448677
2012-06-04,16.1081371011619,941.8615711973288,3.8495893649587254,81.6241024506046,306.54947441163375,0.147745525180542,-0.000423,-0.000181,0.194205909931199,0.0,19977212.28351181,36600000.0,0.118978283,45.01358318252599
2012-06-05,19.448437237935025,941.9128193658596,3.546600232183953,81.01191291778582,304.5188450597055,0.1475987073472103,-0.000348,-0.000136,0.1881217627819716,0.0,18056381.87395308,36800000.0,0.129162406,41.64540002525147
2012-06-06,20.04252815401867,941.395603397267,4.653200069455994,75.44146695778909,302.6228978210443,0.1457945278193312,-0.000348,-0.00021,0.1634226309462139,0.0,17749159.328638695,36500000.0,0.138081912,39.69735280501663
2012-06-07,18.993993457055524,942.245156439895,4.659506097833874,93.37887107000596,303.53324693133817,0.1455910641523737,-0.000349,-0.000248,0.0085713467310086,0.0,18267271.91603817,36400000.0,0.136675062,42.95389293379907
2012-06-08,18.978488554478417,943.3763555756196,4.816431265152535,95.94064633739016,304.0824820800119,0.1455150194257557,-0.000334,-0.000255,0.014221631902869,0.0,18112342.39097463,36700000.0,0.139089021,40.145783005765736
2012-06-09,18.88379636150114,943.4896606628088,4.696895610092346,107.1676277093481,303.69652951956334,0.1455826779114943,-0.00038,-0.000258,0.0047778850494188,3.717471901512495,17947410.935330637,36700000.0,0.146985366,43.63170110685577
2012-06-10,17.90101363546364,942.7725328757192,4.8038827545114104,102.67170870459891,303.3354132359131,0.1453954927298255,-0.000418,-0.000298,0.011478915448361,0.0,15687025.8065336,36700000.0,0.154215042,39.30836244265814
2012-06-11,17.281059782357488,942.0376961664184,4.20744617397329,88.6288378985845,303.595338097436,0.1450207665330662,-0.000416,-0.00025,0.0080239203214483,0.0,13893183.137714071,36900000.0,0.151589219,42.057371322755785
2012-06-12,17.268098366442644,941.5625894930008,3.2179235479231183,56.35449049764816,304.08927675393363,0.144810616093659,-0.000517,-0.000176,0.0161805833607041,0.0,17666974.986166093,36700000.0,0.144199139,43.03457556500144
2012-06-13,19.51178431062505,943.0704303648156,2.581484083797234,55.83849639841543,303.0751528694428,0.1447361085184493,-0.000332,-0.000125,0.0848572020879064,0.0,15119051.457394056,37000000.0,0.148354149,42.13290265561213
2012-06-14,20.526647671640376,943.3992942321356,1.93741321273171,70.94851602804493,302.7801399243149,0.1450311534081665,-0.000496,-9.55e-05,0.1972973501627762,0.0,15899514.663652653,37000000.0,0.162159408,43.223650098901565
2012-06-15,21.829031581813467,943.2362507237716,3.4956171644275313,97.01861090826908,301.5574786036284,0.1470956160061194,-0.00064,-0.000156,0.2147815126098335,8.420966637170805,16072073.933372224,37000000.0,0.231577632,37.467162577332594
2012-06-16,20.538314880018618,942.6524185092468,4.27792499643774,94.85698684279248,299.8616165672855,0.1491596387587425,-0.000442,-0.00022,0.1582296680347065,14.59382757,9648078.566440271,36100000.0,0.301040393,41.441368208408726
2012-06-17,21.461474769954464,941.8428781179696,5.188981654990628,77.9402243035197,298.71048810553987,0.1504804116578744,-0.00063,-0.000194,0.048540411716396,20.34542670353026,8620708.078961622,36700000.0,0.326798002,38.24150919574094
2012-06-18,21.84358245486885,942.1304098079952,5.342766515943923,85.3863245570484,296.13426160648754,0.1511587473979547,-3.49e-07,-0.000148,0.1376480536690016,10.207713469326036,3989384.176799034,36200000.0,0.391978741,37.5714090316064
2012-06-19,20.239578442068307,942.2013362748908,6.44800069949773,89.2073282914995,298.34908967424957,0.1516650145772596,-0.00082,-0.000194,0.1471245696600985,0.0,5003195.6182757635,35900000.0,0.357035587,36.66349690669584
2012-06-20,19.103048697476822,942.1615922806336,6.323646782693912,92.44286745717034,299.89129515380444,0.149516229281768,-0.00201993,-0.000225,0.2014135223643129,0.5630676646162495,11995387.113254718,35700000.0,0.321681695,33.15080383822229
2012-06-21,19.16431862837612,943.2206289325912,5.241668900067151,91.59057227826088,299.31529296821964,0.1546248995983936,-0.001361698,-0.000171,0.2557024750685275,7.223475798467322,7585343.403391805,36200000.0,0.302174668,38.97325449265603
2012-06-22,19.823188431052245,943.9721368821148,4.3428462753813895,86.3503716020075,299.1018590859171,0.1545502008032128,-0.001362836,-0.000115,0.0109871873034858,0.0,8842391.230426274,35400000.0,0.304579412,37.43974790623288
2012-06-23,19.122375375281592,942.9948572112528,4.3536683896040635,84.76611583832516,300.74269750587627,0.1494393530997304,-0.002790579,-0.000151,0.08161358478653,0.0,18256983.457852416,34500000.0,0.282059571,38.09449097260216
2012-06-24,19.760478971364876,943.215596395564,4.970480016593056,77.36735589549835,300.6246709212833,0.1496219676549865,-0.002281859,-0.000171,0.0221231752041774,0.0,15437399.071961328,35700000.0,0.261643265,39.82769033289846
2012-06-25,20.897626313546425,944.7264669313068,4.7994781123984405,81.76163141304909,300.27392169588376,0.149449460916442,-0.002184757,-0.000146,0.1161298316941323,9.018136899,16863595.451393805,36100000.0,0.25688514,40.96189343882835
2012-06-26,20.74747294510388,945.0374356667412,4.940880299345089,80.8332095691112,299.77272961535976,0.1492594339622641,-0.001560764,-0.000166,0.2473948233696464,8.920768569280186,12977223.20459186,36100000.0,0.262913046,39.222989352299976
2012-06-27,20.490149156797145,945.036280441807,5.243564476919488,82.88259441485349,299.19266040626104,0.1493194070080862,-0.00149114,-0.000188,0.0287995948548958,0.0,13636486.604900207,35400000.0,0.25350457,38.096071293295715
