system:index,band,date,.geo
20171009,-0.005186416663897215,2017-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171010,-0.005829550512600686,2017-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171011,-0.004969368006147799,2017-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171012,-0.003935490044309244,2017-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171013,-0.004267233534026143,2017-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171014,-0.0033853221765834693,2017-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171015,-0.003948480553893547,2017-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171016,-0.00390187422124459,2017-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171017,-0.0041346689286862436,2017-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171018,-0.004050469711900025,2017-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171019,-0.00615441972543679,2017-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171020,-0.00557399516773434,2017-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171021,-0.005530734734897608,2017-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171022,-0.006315964492922678,2017-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171023,-0.006941663295561796,2017-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171024,-0.006510166603837973,2017-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171025,-0.005848791971997813,2017-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171026,-0.005962248394240651,2017-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171027,-0.005453388672256227,2017-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171028,-0.006485170457742057,2017-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171029,-0.006662637900071708,2017-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171030,-0.006557018779312555,2017-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171031,-0.00516595833972748,2017-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171101,-0.0036542790710234474,2017-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171102,-0.00536675959852864,2017-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171103,-0.0056382611834146865,2017-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171104,-0.0037825523594491005,2017-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171105,-0.004276489625292379,2017-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171106,-0.003341700397756218,2017-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171107,-0.00467355251210611,2017-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171108,-0.005856672315149738,2017-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171109,-0.006796488435508018,2017-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171110,-0.006665787425150794,2017-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171111,-0.006471786413738474,2017-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171112,-0.006179804984595939,2017-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171113,-0.006336877090302457,2017-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171114,-0.004523339903300137,2017-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171115,-0.004895128925288975,2017-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171116,-0.005286067498893494,2017-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171117,-0.004683091523536117,2017-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171118,-0.005346705108092231,2017-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171119,-0.0056485820883745924,2017-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171120,-0.005712500372729354,2017-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171121,-0.005495511474782583,2017-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171122,-0.0067590346772930165,2017-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171123,-0.007312516880751187,2017-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171124,-0.006896432484275952,2017-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171125,-0.0066442151274699575,2017-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171126,-0.0057772801867553665,2017-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171127,-0.005640279079804936,2017-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171128,-0.006824690080448925,2017-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171129,-0.008551709216222324,2017-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171130,-0.004739579509094244,2017-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171201,-0.0016485433433041864,2017-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171202,-0.003704549075406229,2017-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171203,-0.0042718015198158306,2017-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171204,-0.003861543686363236,2017-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171205,-0.003919911955792794,2017-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171206,-0.0034228438365876794,2017-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171207,-0.005067888322034861,2017-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171208,-0.006454727100011564,2017-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171209,-0.00631537240767356,2017-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171210,-0.006973493080238079,2017-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171211,-0.006030661721908139,2017-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171212,-0.0052507196849324415,2017-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171213,-0.00454282404571981,2017-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171214,-0.006951920976592328,2017-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171215,-0.007596110946586945,2017-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171216,-0.007929828454002568,2017-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171217,-0.00841369263197435,2017-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171218,-0.007568788355149622,2017-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171219,-0.008049092416031195,2017-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171220,-0.008715382391851238,2017-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171221,-0.007016681920524664,2017-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171222,-0.0073941030891301485,2017-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223,-0.007690373616573578,2017-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171224,-0.008110424185670186,2017-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171225,-0.006898450606585522,2017-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171226,-0.00836162339052826,2017-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171227,-0.007831171498137762,2017-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171228,-0.008472593604262113,2017-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171229,-0.007247732219994511,2017-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171230,-0.007469030589613806,2017-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171231,-0.007049905114641078,2017-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101,-0.006193438268871807,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102,-0.006696391185111617,2018-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103,-0.005565640163793864,2018-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104,-0.007570760963910332,2018-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105,-0.0073897902993901275,2018-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106,-0.006956262820317271,2018-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107,-0.007075399467594343,2018-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108,-0.008414880275996885,2018-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109,-0.008393627536340485,2018-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110,-0.006107293008297748,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111,-0.006359019236731432,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180112,-0.0072404092404574644,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180113,-0.008549158240082032,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180114,-0.009050161060933827,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180115,-0.008688746489086744,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180116,-0.007702885590464816,2018-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180117,-0.008149897619164329,2018-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180118,-0.009438598353241743,2018-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180119,-0.008834018489123185,2018-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180120,-0.008127631894068982,2018-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180121,-0.008605196927308692,2018-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180122,-0.007650126127706393,2018-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180123,-0.006986774634490302,2018-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180124,-0.007388812300797903,2018-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180125,-0.008093217598367317,2018-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180126,-0.008428818919473316,2018-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180127,-0.0076981677870533085,2018-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128,-0.008854140665398991,2018-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180129,-0.009135860889749164,2018-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180130,-0.009227673909942266,2018-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180131,-0.009326905459914006,2018-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180201,-0.010776715674745614,2018-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180202,-0.010066572110631215,2018-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180203,-0.010352572078225524,2018-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180204,-0.00954644308286656,2018-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180205,-0.00938418443300568,2018-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180206,-0.007490817780185923,2018-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180207,-0.005639609784580872,2018-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180208,-0.005225521622236326,2018-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180209,-0.006052460710431921,2018-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180210,-0.007223387437736082,2018-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180211,-0.00875450616968258,2018-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180212,-0.008048630194414756,2018-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180213,-0.008314618218170694,2018-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180214,-0.008774689765327692,2018-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180215,-0.008934088434294045,2018-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180216,-0.009870536136554146,2018-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180217,-0.008582056387170084,2018-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180218,-0.009754773933004212,2018-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180219,-0.010170461636361934,2018-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180220,-0.010294651942708987,2018-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180221,-0.011180092677785124,2018-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180222,-0.011704454641157932,2018-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180223,-0.01215647909505576,2018-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180224,-0.009706400879388902,2018-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180225,-0.009980210582919697,2018-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180226,-0.010191648010132223,2018-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180227,-0.011685039415702165,2018-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180228,-0.011782434299297918,2018-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180301,-0.01191419963547952,2018-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180302,-0.013193637984160742,2018-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180303,-0.011996070022026748,2018-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180304,-0.011860261524293874,2018-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180305,-0.011564066094809158,2018-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180306,-0.011868733983890269,2018-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180307,-0.012115177691292585,2018-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180308,-0.013125760073567975,2018-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180309,-0.012133573380454744,2018-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180310,-0.012487823742997341,2018-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180311,-0.01296653555831449,2018-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180312,-0.011613089813109158,2018-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180313,-0.00980512192159157,2018-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180314,-0.009254626401128764,2018-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180315,-0.008329895688153061,2018-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180316,-0.006220917261111819,2018-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180317,-0.005216873278689934,2018-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180318,-0.006191984298961344,2018-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180319,-0.009837880065336129,2018-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180320,-0.010010805928519561,2018-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180321,-0.008090512819789099,2018-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180322,-0.008964080171108208,2018-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180323,-0.00970168594999207,2018-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180324,-0.008934963234467531,2018-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180325,-0.012065045855160791,2018-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180326,-0.012364259960851744,2018-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180327,-0.010877476137142706,2018-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180328,-0.009300228050253516,2018-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180329,-0.008053671679928045,2018-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180330,-0.00763003345811205,2018-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180331,-0.007034621397854705,2018-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180401,-0.008286838727355715,2018-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180402,-0.007794994735397736,2018-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180403,-0.008382866816630722,2018-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180404,-0.0096623692758002,2018-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180405,-0.010456736465503014,2018-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180406,-0.010113450138069942,2018-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180407,-0.01094794878730047,2018-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180408,-0.011186990269096222,2018-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180409,-0.010473122667501672,2018-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180410,-0.010658634398992414,2018-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180411,-0.009998337616668117,2018-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180412,-0.009290696895515564,2018-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180413,-0.010254490961149122,2018-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180414,-0.010553688404142418,2018-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180415,-0.00967513987604685,2018-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180416,-0.008429273006824053,2018-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180417,-0.010591994675337479,2018-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180418,-0.010832669195246154,2018-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180419,-0.009245806845747061,2018-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180420,-0.008072389140684713,2018-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180421,-0.009699093732779177,2018-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180422,-0.008166254302731267,2018-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180423,-0.009181399464318273,2018-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180424,-0.008508622127098178,2018-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180425,-0.008499219312827917,2018-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180426,-0.009199892910728091,2018-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180427,-0.01022452892509048,2018-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180428,-0.011148356040333571,2018-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180429,-0.009129111981289994,2018-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180430,-0.0090819987027701,2018-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180501,-0.009376284456734798,2018-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180502,-0.008708695786681653,2018-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180503,-0.007939418451906773,2018-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180504,-0.008050915233946111,2018-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180505,-0.00952682892714152,2018-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180506,-0.009770250691417487,2018-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180507,-0.008632902678150554,2018-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180508,-0.007424857233025374,2018-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180509,-0.005448008752489762,2018-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180510,-0.006881657198480169,2018-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180511,-0.006399541506128481,2018-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180512,-0.006647686927402553,2018-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180513,-0.007042328970794566,2018-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180514,-0.006260039977976272,2018-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180515,-0.006048169221553307,2018-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180516,-0.007225219009014427,2018-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180517,-0.007943128882221904,2018-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180518,-0.0071186972903466445,2018-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180519,-0.007057299476913538,2018-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180520,-0.006825016844547386,2018-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180521,-0.00636204098538077,2018-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180522,-0.006474595166862759,2018-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180523,-0.006864601066055136,2018-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180524,-0.006404821537536902,2018-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180525,-0.005057990291423558,2018-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180526,-0.005760378397656651,2018-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180527,-0.00708246737688999,2018-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180528,-0.00632715847417497,2018-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180529,-0.007596586906596872,2018-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180530,-0.006307459780167162,2018-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180531,-0.006481532079731554,2018-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180601,-0.005850383031034094,2018-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180602,-0.00502101555337841,2018-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180603,-0.005334537370776422,2018-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180604,-0.005736488279836955,2018-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180605,-0.0059194104654377005,2018-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180606,-0.007128617517502872,2018-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180607,-0.005726619008609468,2018-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180608,-0.006350484231743555,2018-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180609,-0.007672366006530744,2018-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180610,-0.007241591927187838,2018-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180611,-0.007385889405496888,2018-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180612,-0.007980014543671648,2018-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180613,-0.006962644414972344,2018-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614,-0.0055999807616361336,2018-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180615,-0.006616219516798585,2018-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616,-0.007362301884321444,2018-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180617,-0.007838353837075283,2018-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180618,-0.008528555072714121,2018-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180619,-0.008234424650916377,2018-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180620,-0.004214353232865978,2018-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180621,-0.005220384269887627,2018-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180622,-0.006681398413921939,2018-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180623,-0.005337552419002364,2018-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180624,-0.005340872791256097,2018-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180625,-0.005765049683353956,2018-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180626,-0.006754425513562323,2018-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180627,-0.005236469940049258,2018-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180628,-0.0028254484541632963,2018-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180629,-0.003773417957619786,2018-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180630,-0.004531154341854206,2018-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180701,-0.005057188157492213,2018-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180702,-0.005451243961188917,2018-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180703,-0.0062052611061650526,2018-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180704,-0.007669239655255939,2018-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180705,-0.008964101983820336,2018-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180706,-0.00559476070050801,2018-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180707,-0.002815767663009541,2018-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708,-0.005331470644007428,2018-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180709,-0.006431309424432062,2018-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180710,-0.005351589147407624,2018-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180711,-0.005024870578966677,2018-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180712,-0.007364367803081642,2018-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180713,-0.0027061625274232034,2018-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180714,-0.008399619527333434,2018-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180715,-0.008566637923573806,2018-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180716,-0.007599644928940125,2018-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180717,-0.008149001427480944,2018-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180718,-0.00843250569829237,2018-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180719,-0.005680701609320799,2018-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180720,-0.005894702660633609,2018-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180721,-0.006699283108875501,2018-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180722,-0.008514158253229313,2018-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180723,-0.007468125790782207,2018-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180724,-0.005912286317722601,2018-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180725,-0.006375757822829218,2018-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
